"","method","variate","design","number","RMSE","MEC"
"1262","random","AGB","clusterStrong",74,26.5689473134333,0.810324267229106
"1263","random","AGB","clusterStrong",75,27.7649013583588,0.865308922693837
"1264","random","AGB","clusterStrong",76,30.7041032192044,0.83354799790706
"1265","random","AGB","clusterStrong",77,31.3760241693831,0.866123479797522
"1266","random","AGB","clusterStrong",78,29.4843287186493,0.825809470395851
"1267","random","AGB","clusterStrong",79,24.2703985571654,0.845565153088141
"1268","random","AGB","clusterStrong",80,28.270844500056,0.823120065722885
"1269","random","AGB","clusterStrong",81,23.754878548441,0.789860067079388
"1270","random","AGB","clusterStrong",82,27.3539220519759,0.886336919479194
"1271","random","AGB","clusterStrong",83,27.8167616127938,0.85860606417599
"1272","random","AGB","clusterStrong",84,26.0576698377198,0.810804704281975
"1273","random","AGB","clusterStrong",85,32.1292543862794,0.860056532609716
"1274","random","AGB","clusterStrong",86,27.913958308323,0.871286150303465
"1275","random","AGB","clusterStrong",87,30.9894099520201,0.86471298011705
"1276","random","AGB","clusterStrong",88,26.5577332953968,0.868611598896106
"1277","random","AGB","clusterStrong",89,29.8364670117955,0.866198394514686
"1278","random","AGB","clusterStrong",90,30.0991371321354,0.847974671292316
"1279","random","AGB","clusterStrong",91,31.1397006818016,0.840541018938963
"1280","random","AGB","clusterStrong",92,25.169748814401,0.850210480686948
"1281","random","AGB","clusterStrong",93,25.3320284628584,0.829502981938598
"1282","random","AGB","clusterStrong",94,25.095487407136,0.868069767740839
"1283","random","AGB","clusterStrong",95,28.9724951418752,0.886429272828782
"1284","random","AGB","clusterStrong",96,30.1419755318481,0.858514084773177
"1285","random","AGB","clusterStrong",97,30.0341776970734,0.869108853801639
"1286","random","AGB","clusterStrong",98,27.7392799311503,0.818322619198253
"1287","random","AGB","clusterStrong",99,29.3584031703622,0.81480821222909
"1288","random","AGB","clusterStrong",100,27.0805720249115,0.870544516012369
"1289","random","AGB","regular",1,31.3230186028293,0.808880478443085
"1290","random","AGB","regular",2,29.8559829476191,0.845979025572844
"1291","random","AGB","regular",3,28.6070564495722,0.843241620223959
"1292","random","AGB","regular",4,31.0067843503761,0.84220776030701
"1293","random","AGB","regular",5,30.7048972370946,0.825811819904907
"1294","random","AGB","regular",6,33.2158423689068,0.790232735050543
"1295","random","AGB","regular",7,30.4403048519348,0.836068912586704
"1296","random","AGB","regular",8,28.9814702978469,0.829722953475422
"1297","random","AGB","regular",9,29.2055725972058,0.848453805300463
"1298","random","AGB","regular",10,29.9685658954435,0.834337748098615
"1299","random","AGB","regular",11,26.8890359184401,0.842949909999841
"1300","random","AGB","regular",12,29.3254174323354,0.829417978537734
"1301","random","AGB","regular",13,31.6946697140831,0.803203055379214
"1302","random","AGB","regular",14,28.9873553859281,0.831596807295128
"1303","random","AGB","regular",15,29.8084248102652,0.826053580226018
"1304","random","AGB","regular",16,28.1038668937586,0.844605907332441
"1305","random","AGB","regular",17,30.3629353591814,0.816544829764774
"1306","random","AGB","regular",18,33.0714567375931,0.822489636402237
"1307","random","AGB","regular",19,30.8944248519189,0.824289215962488
"1308","random","AGB","regular",20,28.1755383809364,0.82821829656563
"1309","random","AGB","regular",21,29.2275546760139,0.814381160451772
"1310","random","AGB","regular",22,28.4161486532733,0.845696770582954
"1311","random","AGB","regular",23,29.5574729961975,0.845947476769901
"1312","random","AGB","regular",24,28.892435114203,0.833741398012106
"1313","random","AGB","regular",25,29.6214216746248,0.817579863954767
"1314","random","AGB","regular",26,30.215981644812,0.825180166957443
"1315","random","AGB","regular",27,32.8579153852749,0.7934993706057
"1316","random","AGB","regular",28,30.9119901011442,0.800504158382955
"1317","random","AGB","regular",29,30.9814139740345,0.82414099318052
"1318","random","AGB","regular",30,30.3507608224784,0.818077927366339
"1319","random","AGB","regular",31,33.2366067477671,0.814361341432606
"1320","random","AGB","regular",32,29.8477880559331,0.837590170745428
"1321","random","AGB","regular",33,27.8290095001545,0.843834863675152
"1322","random","AGB","regular",34,28.9351669714356,0.825910044789833
"1323","random","AGB","regular",35,32.0708238316458,0.823952940731768
"1324","random","AGB","regular",36,30.2935000865442,0.810857994197144
"1325","random","AGB","regular",37,31.1757592013469,0.821261489617246
"1326","random","AGB","regular",38,28.9041903948507,0.841486817907811
"1327","random","AGB","regular",39,28.0217970522484,0.830489289852097
"1328","random","AGB","regular",40,29.3049828030193,0.846772156079691
"1329","random","AGB","regular",41,29.8535576490333,0.830253869038694
"1330","random","AGB","regular",42,29.0584678631705,0.833145790292733
"1331","random","AGB","regular",43,30.692495487385,0.830346371758172
"1332","random","AGB","regular",44,30.3864077088328,0.827174996430182
"1333","random","AGB","regular",45,29.9835736129376,0.831272116595168
"1334","random","AGB","regular",46,31.180307194992,0.832044005047592
"1335","random","AGB","regular",47,29.8952374508139,0.8392004298449
"1336","random","AGB","regular",48,31.4460899590032,0.793145311400171
"1337","random","AGB","regular",49,29.9977671502766,0.840075801690581
"1338","random","AGB","regular",50,33.3683892852065,0.801976545078089
"1339","random","AGB","regular",51,31.3708164420513,0.817526077837259
"1340","random","AGB","regular",52,32.1699988449917,0.813224572250853
"1341","random","AGB","regular",53,29.4260188551376,0.84238671868533
"1342","random","AGB","regular",54,29.1414358114709,0.821369943787263
"1343","random","AGB","regular",55,29.0444158679678,0.845909378742055
"1344","random","AGB","regular",56,29.9138791331885,0.827829888313328
"1345","random","AGB","regular",57,31.2656657456446,0.803810574485884
"1346","random","AGB","regular",58,30.1556127445789,0.832644016598737
"1347","random","AGB","regular",59,30.3972529423792,0.836306393602763
"1348","random","AGB","regular",60,28.6685028242836,0.847356670300657
"1349","random","AGB","regular",61,29.6184924630184,0.811928525012299
"1350","random","AGB","regular",62,29.5191807636444,0.834608769764958
"1351","random","AGB","regular",63,32.7958013465232,0.810792386175284
"1352","random","AGB","regular",64,31.3952144705116,0.805962081190128
"1353","random","AGB","regular",65,30.0475689149628,0.833899621903755
"1354","random","AGB","regular",66,30.0899494651967,0.826943861153332
"1355","random","AGB","regular",67,30.1819137675787,0.831878220827175
"1356","random","AGB","regular",68,32.0349054833304,0.828446197537049
"1357","random","AGB","regular",69,29.5546959420594,0.852082025661437
"1358","random","AGB","regular",70,31.9372514599076,0.817349260782993
"1359","random","AGB","regular",71,30.580049453754,0.837608540332295
"1360","random","AGB","regular",72,30.603009479313,0.809305187443413
"1361","random","AGB","regular",73,27.8282742010148,0.859889344713623
"1362","random","AGB","regular",74,29.3354473027234,0.833013012731799
"1363","random","AGB","regular",75,29.7811429302641,0.834343436211147
"1364","random","AGB","regular",76,29.6600312195861,0.838569612770644
"1365","random","AGB","regular",77,28.8122143467332,0.852105574317686
"1366","random","AGB","regular",78,29.3660045927543,0.827208987335085
"1367","random","AGB","regular",79,29.9600257069158,0.847329065926861
"1368","random","AGB","regular",80,32.1557743292998,0.807188837224375
"1369","random","AGB","regular",81,30.7017318417895,0.824518027508459
"1370","random","AGB","regular",82,30.1817933545533,0.852394204691336
"1371","random","AGB","regular",83,28.5883937716888,0.834385104823007
"1372","random","AGB","regular",84,30.1787688411277,0.821534671841815
"1373","random","AGB","regular",85,29.7936501830883,0.846092374373242
"1374","random","AGB","regular",86,30.8753917301535,0.815651763823121
"1375","random","AGB","regular",87,28.8173796923639,0.857312041895259
"1376","random","AGB","regular",88,30.6827348595698,0.843026960200514
"1377","random","AGB","regular",89,29.4408904756574,0.83217440531789
"1378","random","AGB","regular",90,29.3460200879679,0.853652819883148
"1379","random","AGB","regular",91,27.9434509497938,0.851492466249632
"1380","random","AGB","regular",92,27.3915974556027,0.866399940635132
"1381","random","AGB","regular",93,29.8766056214662,0.83623180655911
"1382","random","AGB","regular",94,30.4493105317053,0.822488619214696
"1383","random","AGB","regular",95,31.1973097515753,0.816122083382679
"1384","random","AGB","regular",96,27.3350314262057,0.847000118041576
"1385","random","AGB","regular",97,28.610024339714,0.824621376233543
"1386","random","AGB","regular",98,31.5683751471387,0.816678028402871
"1387","random","AGB","regular",99,28.3928574712428,0.854293675326898
"1388","random","AGB","regular",100,32.1114397049142,0.813728799185567
"1389","random","AGB","simpleRandom",1,28.7875766145431,0.834445904565355
"1390","random","AGB","simpleRandom",2,28.6010046223041,0.827859637515438
"1391","random","AGB","simpleRandom",3,29.5280848177626,0.853281228219902
"1392","random","AGB","simpleRandom",4,27.7358989438386,0.844857151482819
"1393","random","AGB","simpleRandom",5,31.8220527210252,0.797360365039152
"1394","random","AGB","simpleRandom",6,31.2176685605532,0.82670685350513
"1395","random","AGB","simpleRandom",7,31.8882238550511,0.805991294675358
"1396","random","AGB","simpleRandom",8,30.1135287652823,0.820785005955997
"1397","random","AGB","simpleRandom",9,31.0255537877806,0.828386764567122
"1398","random","AGB","simpleRandom",10,30.8145608768493,0.81654033888399
"1399","random","AGB","simpleRandom",11,29.1099096607174,0.823259529250941
"1400","random","AGB","simpleRandom",12,31.5665929297227,0.83167277826219
"1401","random","AGB","simpleRandom",13,30.5908999437959,0.821098365188995
"1402","random","AGB","simpleRandom",14,29.2290110776506,0.842175404134252
"1403","random","AGB","simpleRandom",15,27.2705603416858,0.852707142958067
"1404","random","AGB","simpleRandom",16,31.0993566629276,0.818352612279024
"1405","random","AGB","simpleRandom",17,29.2310536728609,0.832799958504157
"1406","random","AGB","simpleRandom",18,30.3354830308893,0.812776226343311
"1407","random","AGB","simpleRandom",19,26.3915673252645,0.863510030725105
"1408","random","AGB","simpleRandom",20,29.7201784627588,0.84105933124076
"1409","random","AGB","simpleRandom",21,28.4551754741877,0.855012458524244
"1410","random","AGB","simpleRandom",22,29.8610518800723,0.819035954699263
"1411","random","AGB","simpleRandom",23,31.0273209730327,0.820615839975901
"1412","random","AGB","simpleRandom",24,29.9653413730467,0.841948310745638
"1413","random","AGB","simpleRandom",25,28.4938472880914,0.833328257383776
"1414","random","AGB","simpleRandom",26,28.7696534942823,0.85342531816235
"1415","random","AGB","simpleRandom",27,30.008911856469,0.844777805887776
"1416","random","AGB","simpleRandom",28,32.8482185928775,0.79381458068762
"1417","random","AGB","simpleRandom",29,29.0312127782374,0.842412823866732
"1418","random","AGB","simpleRandom",30,28.5324714554795,0.834580283067689
"1419","random","AGB","simpleRandom",31,29.0612451023822,0.849342865246005
"1420","random","AGB","simpleRandom",32,27.7559974446433,0.84912272346403
"1421","random","AGB","simpleRandom",33,27.6862789965058,0.857832695474694
"1422","random","AGB","simpleRandom",34,28.0048063688698,0.843502376696802
"1423","random","AGB","simpleRandom",35,31.4556189396506,0.82969830489052
"1424","random","AGB","simpleRandom",36,29.2199442277217,0.809867872126252
"1425","random","AGB","simpleRandom",37,27.7418719309767,0.854182890384463
"1426","random","AGB","simpleRandom",38,30.353032628062,0.828393032584623
"1427","random","AGB","simpleRandom",39,26.5919976623009,0.839113325479765
"1428","random","AGB","simpleRandom",40,31.0531640735449,0.824766584719095
"1429","random","AGB","simpleRandom",41,27.7815748626482,0.834335187382624
"1430","random","AGB","simpleRandom",42,32.0131695296042,0.813688174138245
"1431","random","AGB","simpleRandom",43,29.1271490953743,0.842537956267735
"1432","random","AGB","simpleRandom",44,27.9773710480879,0.843116822462248
"1433","random","AGB","simpleRandom",45,29.4205285322121,0.84384955654551
"1434","random","AGB","simpleRandom",46,28.950442376681,0.850861278018448
"1435","random","AGB","simpleRandom",47,29.9793761982544,0.828836959065273
"1436","random","AGB","simpleRandom",48,30.1584852795907,0.821759472795306
"1437","random","AGB","simpleRandom",49,29.9658031357296,0.827750990857153
"1438","random","AGB","simpleRandom",50,32.4734608961314,0.827052936435247
"1439","random","AGB","simpleRandom",51,27.3565839809106,0.843528690658859
"1440","random","AGB","simpleRandom",52,30.7546739755173,0.8296706864291
"1441","random","AGB","simpleRandom",53,27.7492488153794,0.851511909815217
"1442","random","AGB","simpleRandom",54,29.2632662161344,0.841204373178161
"1443","random","AGB","simpleRandom",55,30.307384667791,0.827287125944859
"1444","random","AGB","simpleRandom",56,28.9629206749342,0.863471036365311
"1445","random","AGB","simpleRandom",57,29.9941124944555,0.833872395766828
"1446","random","AGB","simpleRandom",58,30.3978133842844,0.81623843047667
"1447","random","AGB","simpleRandom",59,29.5133348493328,0.836714786037212
"1448","random","AGB","simpleRandom",60,30.5579443680048,0.827870715936889
"1449","random","AGB","simpleRandom",61,32.8501363635194,0.835674193982209
"1450","random","AGB","simpleRandom",62,28.4786131067816,0.836361042905438
"1451","random","AGB","simpleRandom",63,27.3193269185244,0.836355893083241
"1452","random","AGB","simpleRandom",64,30.5604717420688,0.836130928452012
"1453","random","AGB","simpleRandom",65,30.0300204398197,0.821868388983695
"1454","random","AGB","simpleRandom",66,28.8558291056761,0.856811251380148
"1455","random","AGB","simpleRandom",67,30.9949136697981,0.832802041659863
"1456","random","AGB","simpleRandom",68,28.8630610099973,0.840354577165116
"1457","random","AGB","simpleRandom",69,27.8669430317682,0.839407936197614
"1458","random","AGB","simpleRandom",70,27.9377238265496,0.832561610446366
"1459","random","AGB","simpleRandom",71,28.5547162552442,0.85713495782212
"1460","random","AGB","simpleRandom",72,30.283937571188,0.849948160616721
"1461","random","AGB","simpleRandom",73,29.8918347636302,0.844372663927237
"1462","random","AGB","simpleRandom",74,30.4413916258408,0.819011807514342
"1463","random","AGB","simpleRandom",75,29.3166308065791,0.829112097152921
"1464","random","AGB","simpleRandom",76,29.3939336511932,0.827825542963129
"1465","random","AGB","simpleRandom",77,29.6388579862521,0.848231768997894
"1466","random","AGB","simpleRandom",78,32.0504751272132,0.830530667521871
"1467","random","AGB","simpleRandom",79,29.8649476998691,0.828646006264846
"1468","random","AGB","simpleRandom",80,28.8220352991291,0.829505930801566
"1469","random","AGB","simpleRandom",81,29.0451919551182,0.84611404833488
"1470","random","AGB","simpleRandom",82,29.9613380463875,0.811894849949044
"1471","random","AGB","simpleRandom",83,30.4838054741225,0.826551679838566
